book_a;book_b;count
0812507428;0812521501;2
0156013908;0345342968;2
0156013908;0345435028;2
0156013908;0375727345;2
0440241049;0671744216;2
0440241049;0671744208;2
0140296298;1573226521;2
0140296298;0786869216;2
0812507428;0671027646;2
0553242954;0590353403;2
0156013908;0316780375;2
0553242954;0553280643;2
0156013908;0312983271;2
0156013908;0385498802;2
0553242954;0553210823;2
0156013908;0449908798;2
0156013908;0449907481;2
0812507428;0525947647;2
0812505182;044022165X;2
0812505182;0446359866;2
0553246895;0316769487;2
0812507428;0345370775;2
0440241006;0312265859;2
0440226406;0449003795;2
0525940413;0671693816;2
0812507436;0446607657;2
0812507436;0812515609;2
0812507436;0812521501;2
0440241006;067168390X;2
0440241006;0671027360;2
0440241006;059035342X;2
0812507428;0312901437;2
0743456378;0380725827;2
042518045X;0842329129;2
0743456378;0425141977;2
0743456378;0380711079;2
042518045X;0842342702;2
042518045X;0843949945;2
042518045X;1558745157;2
042518045X;0920668372;2
0743456378;0446611611;2
042518045X;0836218515;2
0743456378;0446611638;2
0743455967;0385479565;2
0812510488;0380005239;2
0812510488;0316096199;2
0345367650;0446611867;2
0517542099;0679457313;2
0440123925;0345384466;2
0440123925;0380789035;2
0440123925;0345435273;2
0440123925;0345370775;2
0345367650;0451410017;2
0517542099;0670892963;2
0345367650;0451197747;2
0517542099;0802130208;2
0517542099;0804106304;2
0440123925;0312195516;2
0812511751;0441865038;2
0440123925;0345338545;2
0345367650;0448095025;2
0812511751;0812517725;2
0812511751;059035342X;2
0440123925;0061054437;2
0812511751;0380759497;2
0345367650;0449213730;2
0345367650;0449003787;2
0812511751;0812511816;2
0812511751;0812513711;2
0812511751;0812513738;2
0812511751;081257639X;2
0812511751;0812548051;2
0345367650;0446608890;2
0345367650;0446607711;2
0812510992;0345341678;2
0812510992;0345335465;2
0812510992;0345336038;2
0743455967;076790382X;2
0743455967;1573229326;2
0743456866;0671004573;2
0743456866;0553250426;2
0743456866;0671693816;2
0743455967;0451184963;2
0743455967;0451180232;2
0743455967;0451167317;2
0743457269;0064407055;2
0743457269;0061092614;2
0743457269;0312974256;2
0743457269;0425152901;2
0743457269;0399150897;2
0743457269;0618002219;2
0743457269;0515133973;2
0743457269;037348397X;2
0743457269;0373483503;2
0743457269;0373484224;2
0743456378;0553584383;2
0743456866;0380732688;2
0743456378;0553578693;2
0743456378;0821769367;2
0743456378;0671028383;2
0440123925;0441007813;2
0440123925;0441005748;2
0517542099;0451160444;2
0517542099;0345313151;2
0517542099;0316569321;2
0345368436;1573229725;2
0452281881;0440220602;2
0553239813;0345348036;2
0553239813;0345370775;2
0743206053;0066214122;2
0743206053;0142000205;2
0743206053;0151008116;2
0812505166;014028009X;2
0440129613;1400077826;2
0440129613;044661193X;2
0440129613;0446601241;2
0440129613;0446611212;2
0440129613;0553268880;2
0812505166;0316666343;2
0440129613;0553268929;2
0812505166;0385474016;2
0440129613;0425152901;2
0440129613;0440214041;2
0812505166;0399501487;2
0812505166;0446310786;2
0812505166;0553213148;2
0812505166;0679745203;2
0812505166;1400034779;2
074320395X;0671003755;2
074320395X;0743418174;2
0743204077;0060928336;2
0743204077;0345423291;2
0743204077;0684865742;2
0743204077;0743418174;2
0743204077;067169507X;2
0743204077;0316666343;2
0743204077;0151008116;2
0743204077;0446606812;2
0743204077;0446672211;2
0440131480;0380813815;2
0440131480;0316569321;2
0515097500;0515117420;2
0440131480;0394558235;2
0812510488;0812550390;2
0812510488;0842329129;2
0812510488;0842329218;2
0440131480;0140143505;2
0440131480;0345370775;2
0812510488;0451188454;2
0812510488;0451172817;2
0812510488;0440439884;2
0812510488;0399501487;2
0812510488;0553280945;2
0345368959;0345318862;2
0345368959;034529873X;2
0345368959;0345297709;2
0440131480;0553561669;2
0345368959;0060987529;2
0515097500;0515111139;2
0812505158;8445071416;2
0812505158;0812533054;2
0812505158;0812550706;2
0440130999;0345337662;2
0812505158;8433969978;2
0812505158;0553278223;2
034536743X;1878424319;2
0743206053;074320607X;2
0743206053;0743211375;2
0743206053;0821768379;2
0743206053;0743436830;2
0517577402;0670691992;2
0517577402;0441304834;2
0517577402;0441294677;2
0517577402;0439139597;2
0517577402;043935806X;2
0553230212;0440236673;2
0553230212;0440220602;2
0553230212;0440213525;2
0440118700;0451172817;2
0517693119;081297106X;2
0553230212;0451155750;2
0440118700;0440236673;2
0517693119;0670858692;2
0517693119;0670855030;2
0517693119;0670839531;2
0440118700;0451205804;2
0440118700;0451190556;2
0517693119;0670835382;2
0440118700;0440214041;2
0440118700;0440211727;2
0517693119;0804114986;2
0517693119;068483376X;2
0517703963;0312291639;2
0517703963;0312305060;2
0517703963;0312195516;2
0517703963;0060987529;2
0743454146;0385490445;2
0743454146;0515134864;2
0345367421;1878424319;2
0345367421;0394587863;2
0345367421;0380002930;2
0345367421;0385484518;2
0345367421;0452283442;2
0345367421;0451170385;2
0345367421;0140298479;2
0345367421;0345449347;2
0440120500;1896860982;2
0440120500;0805063897;2
0440120500;087113795X;2
0440120500;0786868716;2
0517577402;0385416342;2
0517577402;038542017X;2
0517577402;0345350499;2
0517577402;0399501487;2
0517577402;0399146431;2
055323336X;0425124347;2
0517595753;043935806X;2
0517595753;0440221099;2
055323336X;0425128164;2
0517595753;0446608815;2
055323336X;0425107469;2
0440237416;0451410777;2
0517595753;0312265867;2
0517595753;0380002930;2
0517595753;0140293248;2
0517595753;0316776963;2
0517595753;0312282990;2
0517595753;0141000198;2
0517595753;0064409422;2
0440237300;0440235162;2
055323336X;0440220602;2
055323336X;0425132951;2
0440237300;0380762595;2
055323336X;042513525X;2
0517580497;0380752999;2
0517580497;0345339738;2
0517580497;0345368959;2
0517580497;043935806X;2
0743453476;0440237300;2
0440237416;042518286X;2
0743453476;1551667509;2
055323336X;0553249754;2
0517595338;1558743316;2
0517595338;0804111898;2
0517595338;0804111154;2
0517580497;0804114986;2
0517595338;0316666343;2
0517595338;0060958022;2
0517595338;0836218833;2
055323336X;0553287303;2
0140374248;0671025333;2
0743255453;0804108749;2
0821772279;0821769340;2
0553153277;0440235596;2
0743255453;0842329250;2
0743255453;0842342702;2
0743255453;0842332286;2
0743255453;0842329277;2
0452285011;0446391301;2
0821772279;0821768379;2
0553153277;0385335881;2
0452283027;0385335482;2
0553153277;0446606812;2
0517595338;0767915062;2
0517595338;059035342X;2
0821772279;082177512X;2
0812544420;0446611808;2
0440237300;0743453476;2
0517580497;0786868716;2
0517580497;0671036505;2
0517580497;0743206029;2
0812515285;0439139597;2
0812515285;043935806X;2
0812515285;0380789035;2
0812515285;0441004326;2
0743448944;0385504209;2
0812515285;0441102670;2
0812515285;0441172717;2
0812515285;0425184234;2
0812515285;059035342X;2
0743448944;0440225701;2
0821776436;0373218192;2
0743448944;0312976275;2
0743448944;0156027321;2
0553227750;0553280945;2
0812515501;0380731851;2
0517598493;0553274503;2
0440237416;0440206154;2
0440237416;0440241073;2
0440237416;0451208765;2
0517703963;0345370775;2
0517703963;0345337662;2
0821776436;0743457781;2
0812515501;0061054437;2
0821776436;0743436830;2
0517703963;0316569321;2
0517703963;0375502238;2
0743448944;0743460529;2
0821776436;0821769367;2
0517703963;0312995423;2
0743448944;1558745718;2
042518109X;0618154442;2
042518109X;0671001132;2
0440108268;042511774X;2
0152050167;0345459202;2
0743439775;0060090367;2
0316898163;1400031346;2
0440108268;0385492081;2
0440108268;0380812029;2
0316898163;1573225789;2
0440108268;0380002930;2
042518109X;0671021001;2
0553213377;0671042858;2
042518109X;0553582895;2
0440108268;0425173631;2
0440108268;0515131091;2
0140314202;0345391055;2
0316898163;1558745157;2
0316898163;0452281903;2
0440109930;059035342X;2
0440110653;0316693235;2
0440110653;0345313860;2
0440109930;0767900383;2
0440110653;0425136191;2
0440110653;0425118703;2
0743439775;0425188787;2
0140314202;0316781266;2
0152050167;0452280621;2
0152050167;0345445848;2
0743439775;0316154059;2
0152050167;1400034779;2
0525943749;0425153975;2
0440111323;1400077826;2
0743439775;0679439382;2
0525943749;0446672211;2
0525943749;0451099648;2
0152050167;0971880107;2
0525943749;0670851086;2
0525943749;0679433023;2
0743439775;0671027344;2
0525943749;0345409671;2
0525943749;0345384466;2
0743439775;0156027321;2
0525943749;0451194004;2
0517706814;0553295276;2
0517706814;0671729497;2
0316785261;0060934417;2
0316785261;0452283205;2
0517706814;0385504209;2
0316785261;0679429220;2
0440115450;0671034006;2
0440115450;0553578359;2
0316785261;0812550706;2
0517706814;0385420161;2
0517706814;0312977360;2
0517706814;0553210092;2
0440115450;0515135739;2
0440115450;0553560441;2
0517706814;0140298479;2
0517706814;006440188X;2
0440115450;0743412028;2
0440109930;006101351X;2
0140314202;0316776963;2
0440109930;0515131210;2
0440109930;015602943X;2
0743439775;0380725827;2
0743439775;0380805995;2
0316785261;0345423135;2
0316785261;0375726403;2
0440109930;0425177068;2
0743439775;0385512104;2
0743439775;0385504209;2
0440109930;0440225825;2
0440109930;0425174018;2
0440109930;0385504209;2
0525943749;0451156609;2
0152001018;0316666343;2
0439425220;0380789035;2
0743211189;0671039946;2
0743211189;0671042262;2
0743211227;0316666343;2
0743211227;014131088X;2
0743211227;0316782262;2
0743211227;0142001740;2
0553213377;0452281032;2
0140314202;0375504397;2
0152001018;0439139597;2
0152001018;0439136350;2
0152001018;0439064864;2
0140314202;037582233X;2
0553213377;0449221482;2
043942089X;0812522397;2
0140314202;0380715430;2
043942089X;0805063897;2
0140314202;0380002930;2
0743211227;0060976845;2
0743211227;0060987103;2
043942089X;0671683993;2
0151731527;0312305060;2
0151731527;0316666343;2
0743211189;1551665301;2
0151446474;0971880107;2
043942089X;0385722206;2
0525944885;0684859726;2
0525944885;0684859734;2
0525944885;1400041414;2
015216250X;0312979983;2
0553213377;080410526X;2
0525944885;1551668270;2
0525944885;0553583468;2
0316812471;1573225789;2
0316812471;1559029838;2
0316812471;1558531025;2
015216250X;0345370775;2
015216250X;0345307674;2
0440111323;0425127230;2
0525944885;0399148639;2
0525944885;0399149325;2
0440111323;0380765454;2
0440111323;0345370775;2
0525944885;0425183971;2
0440111323;0425120015;2
0440111323;0142001740;2
0525944885;0399147772;2
0525944885;0441003435;2
0743211189;0743211375;2
0743211189;0743235150;2
0152001018;0060987103;2
0152001018;0060976845;2
0553213377;0812550706;2
0821776118;0380718332;2
0821776118;037383599X;2
0156006391;0804111359;2
0156006391;0743227441;2
0156006391;068484267X;2
0812515501;0425140946;2
0553227750;0451146425;2
0553227750;0553260960;2
0553227750;0553250531;2
0553227750;0553234811;2
0553227750;0451124340;2
0553227750;0345315715;2
0553227750;0345303067;2
0525244581;0452278902;2
0553227750;0345378490;2
0156006219;0609606727;2
0156006219;0609804138;2
0517707918;0671793489;2
0743448642;0449226182;2
0517707918;0804106304;2
0517707918;0805063897;2
0743448642;0786868716;2
0743448642;0671036505;2
0517707918;1558743316;2
0743448642;0553280341;2
0743448642;0525946829;2
0743448642;0515131083;2
0743448642;0312980140;2
0525244581;043935806X;2
0440115450;0425158616;2
0525244581;0449221490;2
0525244581;0449223612;2
0743448642;044023722X;2
0525244581;0449221512;2
0743448642;0316899984;2
0743448642;0743407083;2
0525244581;038079487X;2
0156006219;0345318862;2
0156006219;0375760911;2
0156006219;0440226430;2
0156006219;0385265700;2
0156006219;0316666343;2
0156006219;0316096199;2
0156006219;0140293248;2
0156006219;0252006860;2
0517707918;0446610038;2
0517707918;0316601950;2
0743442660;0312969252;2
0743442660;0142001740;2
0743442660;0380819171;2
0743442660;0399151060;2
0743442660;031298328X;2
0743442660;0060513640;2
0743442660;0060092645;2
0743442660;006000925X;2
0316812471;0446612545;2
0316812471;0446532231;2
0553213393;0451184963;2
0316812471;0451526341;2
0316812471;0452268060;2
0553213415;0345313860;2
0553213393;0385472951;2
0156007193;0375727345;2
0156007193;0375706771;2
0156007193;0142001740;2
0156007193;0142001430;2
0553213393;0446364800;2
0452282128;0767907817;2
0553213393;0439136350;2
0553213393;0425147622;2
034536743X;0345370775;2
0743442652;0441010512;2
0743442652;0399148027;2
015216250X;0671670646;2
0553213377;1559029838;2
0743442652;038079487X;2
0743442652;0375705856;2
015216250X;0553573403;2
015216250X;0553573357;2
015216250X;0671829777;2
015216250X;0525947647;2
015216250X;0441003745;2
0743442652;0060928336;2
0743442652;0060542128;2
0743442652;0060092645;2
0743442652;042518272X;2
0743442652;0425181464;2
0743442652;0380815583;2
0553213415;0345337662;2
0345365933;0345313755;2
0553213415;034538475X;2
0345365933;082175856X;2
0553213415;0142001740;2
0553213415;0060929790;2
034536743X;0399141146;2
034536743X;0679723161;2
0156007193;0684865742;2
0743442717;042518630X;2
0743442717;0505525526;2
0743442717;0425183971;2
0743442717;0425181464;2
0553213415;0440224624;2
0743442717;0821772279;2
0140309578;0553213180;2
0152001018;0670880728;2
0152001018;059035342X;2
0152001018;0590353403;2
0140309578;0553213148;2
0553213415;0446606812;2
0553213415;0441790348;2
0553213415;0380002930;2
0743211189;0375726403;2
0743211189;0380730138;2
0743211189;0380820145;2
0743211189;0312144075;2
0743211189;0374100128;2
0152012397;0064471969;2
0553213377;0553582526;2
0553213377;0553561111;2
0152001018;0446523569;2
0553213377;0553279556;2
0743444051;0671027360;2
0743444051;0609804138;2
0316789976;068484267X;2
0316789976;0786868716;2
0316789976;0786890444;2
0316789976;1558743669;2
0743444051;0451183940;2
0743444051;038529929X;2
0743444051;0380789019;2
0743444051;034540761X;2
0743444051;0345366239;2
0316789976;0449221512;2
0345283929;0446360589;2
0553213393;0345313860;2
0140309578;0786883375;2
0345357116;0060392452;2
0743423682;0671864173;2
0345260791;1559029838;2
0345260791;1558744150;2
0345260791;1563890119;2
0142002798;0743237188;2
0525946969;0060558199;2
0812516826;039914675X;2
0743437810;044021145X;2
0525946969;0060926317;2
0525946969;0060929790;2
0345362276;0451151259;2
0345272587;0345350499;2
0345362276;0380759470;2
0345356578;0836220730;2
0345357116;0345422392;2
014034294X;0807508527;2
0812544420;0316734837;2
0812516826;0449212084;2
0142003190;0060184957;2
014034294X;0805063897;2
0142002798;059035342X;2
0142002798;0671027360;2
0743437810;0441009239;2
0743437810;0441004520;2
0743437810;0446604666;2
0812544420;0399144463;2
0743437810;0446525731;2
0140345353;0380977788;2
0345283929;0060502258;2
0345362721;0061099694;2
0743437810;045121157X;2
0812544420;0425162443;2
0743437810;0451188454;2
0743437810;0451184963;2
034536208X;0375725784;2
034536208X;0373250118;2
034536208X;0440214041;2
0345282159;0553289411;2
0345272587;0671013963;2
0812544420;0394900014;2
0140345353;0380012863;2
0140345353;0375706771;2
0345282159;0345370775;2
0812516826;0399145702;2
0345282159;0440224624;2
0812544420;0394800133;2
0345283929;0060938455;2
0345362721;0060928336;2
0345362721;0061091790;2
0140345353;0374480095;2
0439420105;0671891510;2
0316911488;0385336179;2
0316911488;014131088X;2
0316926086;0060392452;2
0316911488;0679886370;2
0316910333;0671042858;2
0425181111;0671042858;2
0439420105;0671870610;2
0316911488;0446608955;2
0316929190;0140185216;2
0812516826;0312983867;2
0553213377;0312980159;2
0439420105;0553076256;2
0316929190;0064407667;2
0316929190;0070212570;2
0151446474;0064409422;2
0439420105;051511605X;2
0439420105;0743417682;2
0439420105;0618002219;2
0316926345;0066214440;2
0439420105;067100042X;2
0425181200;0440236673;2
0812516826;0312265867;2
0316926086;0140361219;2
0140345353;0553213423;2
0425181200;0312983301;2
0425181200;0446609404;2
0316926086;0060916508;2
0425181111;0786881852;2
0425181111;0553582755;2
0316926086;0802130208;2
0316926086;0671880187;2
0425181111;0688177751;2
0812544420;0446328731;2
0316926345;068484477X;2
0316929190;006016848X;2
0316899992;0439139600;2
0316929190;0060175400;2
0812544420;0446605239;2
0316899992;051511264X;2
0812544420;0446606189;2
0151446474;0553250426;2
0316899992;0440213525;2
074342347X;0671534734;2
0812516214;0671024248;2
0812516214;0441569595;2
074342347X;0671039857;2
0316929190;0142002267;2
0316929190;0312195516;2
0812516826;0312966091;2
0345272587;0345339703;2
0345272579;0679746048;2
0142002798;0446530522;2
0142002798;051513239X;2
0345357116;0345325818;2
0345272579;0590353403;2
0140345353;0060931418;2
0140345353;0060930535;2
0425181200;0425180050;2
0316926086;0375727345;2
0345272579;0439064864;2
0345272579;0380702843;2
0743428188;0836220986;2
044022859X;0375758992;2
0439324599;0440514428;2
0440234700;0553293168;2
0440234700;0553571885;2
0425182142;0425150143;2
042518272X;1880418568;2
0440234700;0671003593;2
042518272X;1575667223;2
0812541642;0553288342;2
0425182142;0425151875;2
0743428587;0671759345;2
0425182150;0312963297;2
0743428587;0671873199;2
0812534832;0345384911;2
0330375253;0553213148;2
0525946233;0609804138;2
0812534832;0345368959;2
0812534832;0345368932;2
0812534832;0345362861;2
0525946233;059035342X;2
0330375253;0553279378;2
0812534832;0345362276;2
0330375253;0553280368;2
0525946233;0064471101;2
0330375253;037582233X;2
0330375253;0553272535;2
0525946756;0767902513;2
042518272X;0515131229;2
0440228654;0842329129;2
0812534832;0345347536;2
